Hour	HR (bpm)
00:00:00	59.29
00:05:00	58.73
00:10:00	60.36
00:15:00	57.73
00:20:00	61.48
00:25:00	63.95
00:30:00	62.83
00:35:00	62.17
00:40:00	61.26
00:45:00	61.75
00:50:00	66.65
00:55:00	61.44
01:00:00	60.83
01:05:00	62.16
01:10:00	62.98
01:15:00	63.53
01:20:00	63.32
01:25:00	62.26
01:30:00	61.17
01:35:00	64.22
01:40:00	65.37
01:45:00	60.46
01:50:00	66.68
01:55:00	62.8
02:00:00	65.44
02:05:00	63.93
02:10:00	63.97
02:15:00	61.32
02:20:00	62.59
02:25:00	66.53
02:30:00	63.59
02:35:00	62.69
02:40:00	62.78
02:45:00	65.99
02:50:00	66.19
02:55:00	66.85
03:00:00	63.73
03:05:00	67.14
03:10:00	65.81
03:15:00	65.97
03:20:00	65.55
03:25:00	64.12
03:30:00	65.19
03:35:00	66.83
03:40:00	64.61
03:45:00	69.75
03:50:00	70.74
03:55:00	63.64
04:00:00	64.69
04:05:00	63.84
04:10:00	63.07
04:15:00	66.22
04:20:00	66.21
04:25:00	66.93
04:30:00	64.71
04:35:00	67.53
04:40:00	66.01
04:45:00	68.11
04:50:00	66.67
04:55:00	63.56
05:00:00	70.34
05:05:00	66.4
05:10:00	72.98
05:15:00	78.45
05:20:00	87.38
05:25:00	92.87
05:30:00	97.04
05:35:00	67.1
05:40:00	66.08
05:45:00	67.48
05:50:00	65.47
05:55:00	66.34
06:00:00	64.01
06:05:00	63.47
06:10:00	64.68
06:15:00	65.45
06:20:00	64.41
06:25:00	62.78
06:30:00	68.09
06:35:00	66.13
06:40:00	63.94
06:45:00	65.29
06:50:00	63.13
06:55:00	66.68
07:00:00	65.54
07:05:00	64.47
07:10:00	61.2
07:15:00	63.03
07:20:00	63.73
07:25:00	66.22
07:30:00	65.22
07:35:00	64.03
07:40:00	62.95
07:45:00	62.11
07:50:00	63.09
07:55:00	65.3
08:00:00	60.44
08:05:00	62.0
08:10:00	62.09
08:15:00	63.2
08:20:00	62.78
08:25:00	64.26
08:30:00	57.2
08:35:00	60.52
08:40:00	59.5
08:45:00	60.41
08:50:00	66.41
08:55:00	57.91
09:00:00	60.96
09:05:00	57.93
09:10:00	59.15
09:15:00	63.37
09:20:00	58.41
09:25:00	63.08
09:30:00	62.71
09:35:00	63.98
09:40:00	58.23
09:45:00	61.86
09:50:00	61.04
09:55:00	61.6
10:00:00	56.87
10:05:00	59.62
10:10:00	60.55
10:15:00	62.93
10:20:00	60.79
10:25:00	63.21
10:30:00	61.91
10:35:00	62.23
10:40:00	59.96
10:45:00	59.26
10:50:00	57.58
10:55:00	59.16
11:00:00	57.56
11:05:00	61.72
11:10:00	61.87
11:15:00	60.81
11:20:00	60.96
11:25:00	62.73
11:30:00	60.36
11:35:00	59.4
11:40:00	62.46
11:45:00	58.96
11:50:00	57.49
11:55:00	57.73
12:00:00	60.11
12:05:00	56.68
12:10:00	59.33
12:15:00	60.64
12:20:00	61.79
12:25:00	57.36
12:30:00	62.71
12:35:00	58.71
12:40:00	58.94
12:45:00	62.56
12:50:00	62.01
12:55:00	61.69
13:00:00	58.29
13:05:00	60.78
13:10:00	58.43
13:15:00	56.9
13:20:00	61.05
13:25:00	60.02
13:30:00	63.65
13:35:00	60.35
13:40:00	59.8
13:45:00	65.3
13:50:00	62.22
13:55:00	63.13
14:00:00	65.24
14:05:00	61.45
14:10:00	62.32
14:15:00	63.41
14:20:00	64.73
14:25:00	64.73
14:30:00	66.33
14:35:00	63.93
14:40:00	64.28
14:45:00	67.51
14:50:00	62.72
14:55:00	65.14
15:00:00	70.21
15:05:00	79.14
15:10:00	82.15
15:15:00	90.36
15:20:00	93.87
15:25:00	67.46
15:30:00	66.5
15:35:00	64.61
15:40:00	66.27
15:45:00	68.17
15:50:00	70.47
15:55:00	70.56
16:00:00	68.44
16:05:00	63.51
16:10:00	67.23
16:15:00	64.06
16:20:00	68.53
16:25:00	69.33
16:30:00	68.88
16:35:00	67.34
16:40:00	67.1
16:45:00	70.76
16:50:00	69.54
16:55:00	67.44
17:00:00	71.88
17:05:00	69.04
17:10:00	70.66
17:15:00	70.82
17:20:00	68.6
17:25:00	69.96
17:30:00	68.04
17:35:00	72.03
17:40:00	66.82
17:45:00	72.74
17:50:00	69.6
17:55:00	69.18
18:00:00	68.94
18:05:00	69.36
18:10:00	73.61
18:15:00	71.17
18:20:00	72.23
18:25:00	70.64
18:30:00	71.98
18:35:00	74.81
18:40:00	86.98
18:45:00	86.49
18:50:00	96.32
18:55:00	100.99
19:00:00	69.5
19:05:00	74.42
19:10:00	71.77
19:15:00	68.95
19:20:00	71.97
19:25:00	75.19
19:30:00	72.04
19:35:00	70.54
19:40:00	73.76
19:45:00	72.59
19:50:00	72.79
19:55:00	75.59
20:00:00	70.9
20:05:00	74.22
20:10:00	75.03
20:15:00	71.96
20:20:00	76.33
20:25:00	71.12
20:30:00	69.3
20:35:00	73.51
20:40:00	72.85
20:45:00	71.87
20:50:00	69.14
20:55:00	78.15
21:00:00	69.59
21:05:00	77.67
21:10:00	83.15
21:15:00	88.26
21:20:00	96.06
21:25:00	103.11
21:30:00	71.98
21:35:00	71.43
21:40:00	71.73
21:45:00	73.39
21:50:00	74.3
21:55:00	72.94
22:00:00	74.27
22:05:00	75.46
22:10:00	75.65
22:15:00	71.5
22:20:00	72.79
22:25:00	71.88
22:30:00	73.2
22:35:00	72.24
22:40:00	72.15
22:45:00	73.99
22:50:00	78.54
22:55:00	81.78
23:00:00	87.78
23:05:00	94.72
23:10:00	103.0
