Hour	HR (bpm)
00:00:00	58.42
00:05:00	56.9
00:10:00	59.5
00:15:00	60.12
00:20:00	59.16
00:25:00	60.5
00:30:00	60.47
00:35:00	61.02
00:40:00	60.81
00:45:00	62.76
00:50:00	63.09
00:55:00	62.22
01:00:00	65.35
01:05:00	59.95
01:10:00	60.95
01:15:00	65.43
01:20:00	64.92
01:25:00	66.13
01:30:00	60.41
01:35:00	64.38
01:40:00	63.12
01:45:00	61.17
01:50:00	63.82
01:55:00	62.64
02:00:00	67.03
02:05:00	63.03
02:10:00	63.82
02:15:00	68.31
02:20:00	62.31
02:25:00	62.57
02:30:00	66.66
02:35:00	66.49
02:40:00	63.15
02:45:00	68.92
02:50:00	67.81
02:55:00	71.62
03:00:00	67.3
03:05:00	64.69
03:10:00	66.71
03:15:00	65.65
03:20:00	67.66
03:25:00	65.88
03:30:00	68.2
03:35:00	65.99
03:40:00	67.59
03:45:00	65.08
03:50:00	65.67
03:55:00	64.61
04:00:00	66.78
04:05:00	65.3
04:10:00	68.61
04:15:00	65.99
04:20:00	71.29
04:25:00	64.8
04:30:00	66.94
04:35:00	66.01
04:40:00	67.38
04:45:00	66.25
04:50:00	65.89
04:55:00	69.16
05:00:00	67.43
05:05:00	65.43
05:10:00	66.92
05:15:00	65.46
05:20:00	67.5
05:25:00	65.21
05:30:00	66.03
05:35:00	62.53
05:40:00	66.66
05:45:00	63.55
05:50:00	67.64
05:55:00	66.94
06:00:00	63.42
06:05:00	68.44
06:10:00	66.54
06:15:00	65.21
06:20:00	67.22
06:25:00	77.62
06:30:00	84.02
06:35:00	90.14
06:40:00	92.84
06:45:00	66.28
06:50:00	63.39
06:55:00	64.76
07:00:00	65.5
07:05:00	65.9
07:10:00	66.18
07:15:00	65.34
07:20:00	63.95
07:25:00	64.17
07:30:00	66.76
07:35:00	65.4
07:40:00	66.41
07:45:00	63.97
07:50:00	58.4
07:55:00	61.37
08:00:00	67.07
08:05:00	62.47
08:10:00	61.2
08:15:00	59.01
08:20:00	59.0
08:25:00	63.98
08:30:00	61.8
08:35:00	62.78
08:40:00	63.49
08:45:00	62.07
08:50:00	60.96
08:55:00	65.51
09:00:00	60.08
09:05:00	61.96
09:10:00	61.27
09:15:00	62.98
09:20:00	59.94
09:25:00	63.25
09:30:00	62.47
09:35:00	60.27
09:40:00	58.47
09:45:00	62.22
09:50:00	61.27
09:55:00	55.57
10:00:00	59.48
10:05:00	63.09
10:10:00	57.44
10:15:00	61.79
10:20:00	59.01
10:25:00	57.82
10:30:00	62.71
10:35:00	61.9
10:40:00	59.45
10:45:00	61.61
10:50:00	62.33
10:55:00	57.9
11:00:00	59.24
11:05:00	59.47
11:10:00	57.84
11:15:00	60.45
11:20:00	59.69
11:25:00	56.82
11:30:00	56.85
11:35:00	59.94
11:40:00	58.42
11:45:00	64.02
11:50:00	60.45
11:55:00	60.07
12:00:00	58.2
12:05:00	59.27
12:10:00	55.71
12:15:00	57.87
12:20:00	60.22
12:25:00	64.52
12:30:00	62.36
12:35:00	59.01
12:40:00	63.43
12:45:00	60.58
12:50:00	60.51
12:55:00	57.26
13:00:00	64.17
13:05:00	64.25
13:10:00	62.26
13:15:00	62.36
13:20:00	71.01
13:25:00	72.31
13:30:00	78.55
13:35:00	86.6
13:40:00	92.52
13:45:00	60.3
13:50:00	66.47
13:55:00	61.58
14:00:00	62.87
14:05:00	62.55
14:10:00	63.36
14:15:00	62.29
14:20:00	64.58
14:25:00	60.74
14:30:00	63.45
14:35:00	62.71
14:40:00	62.45
14:45:00	64.13
14:50:00	64.07
14:55:00	63.58
15:00:00	63.36
15:05:00	62.93
15:10:00	62.45
15:15:00	64.32
15:20:00	64.53
15:25:00	64.47
15:30:00	69.31
15:35:00	65.51
15:40:00	65.25
15:45:00	68.47
15:50:00	64.84
15:55:00	68.97
16:00:00	69.06
16:05:00	64.54
16:10:00	63.85
16:15:00	68.42
16:20:00	68.44
16:25:00	68.95
16:30:00	70.52
16:35:00	63.16
16:40:00	69.19
16:45:00	66.8
16:50:00	71.67
16:55:00	67.6
17:00:00	68.7
17:05:00	74.94
17:10:00	79.75
17:15:00	87.41
17:20:00	92.53
17:25:00	101.93
17:30:00	69.52
17:35:00	75.54
17:40:00	70.71
17:45:00	72.42
17:50:00	68.22
17:55:00	69.36
18:00:00	71.09
18:05:00	72.02
18:10:00	71.46
18:15:00	71.97
18:20:00	72.32
18:25:00	72.14
18:30:00	68.25
18:35:00	69.2
18:40:00	71.73
18:45:00	69.66
18:50:00	71.55
18:55:00	73.7
19:00:00	74.67
19:05:00	72.72
19:10:00	68.78
19:15:00	74.32
19:20:00	83.62
19:25:00	94.65
19:30:00	96.03
19:35:00	104.39
19:40:00	74.86
19:45:00	71.93
19:50:00	79.98
19:55:00	87.89
20:00:00	93.67
20:05:00	96.1
20:10:00	103.54
20:15:00	75.82
20:20:00	69.75
20:25:00	72.14
20:30:00	71.95
20:35:00	75.1
20:40:00	72.38
20:45:00	74.55
20:50:00	73.42
