Hour	HR (bpm)
00:00:00	62.16
00:05:00	61.94
00:10:00	61.76
00:15:00	56.51
00:20:00	60.97
00:25:00	62.41
00:30:00	58.68
00:35:00	65.99
00:40:00	63.25
00:45:00	59.6
00:50:00	63.51
00:55:00	60.93
01:00:00	61.92
01:05:00	61.06
01:10:00	60.65
01:15:00	60.95
01:20:00	62.18
01:25:00	63.01
01:30:00	64.01
01:35:00	65.46
01:40:00	65.24
01:45:00	63.69
01:50:00	67.6
01:55:00	67.97
02:00:00	62.87
02:05:00	65.73
02:10:00	66.88
02:15:00	64.99
02:20:00	64.24
02:25:00	64.87
02:30:00	66.61
02:35:00	71.98
02:40:00	77.07
02:45:00	80.43
02:50:00	89.59
02:55:00	97.5
03:00:00	64.88
03:05:00	65.75
03:10:00	64.46
03:15:00	66.8
03:20:00	65.23
03:25:00	68.16
03:30:00	66.84
03:35:00	66.32
03:40:00	66.32
03:45:00	66.92
03:50:00	67.84
03:55:00	66.47
04:00:00	67.16
04:05:00	64.72
04:10:00	67.35
04:15:00	62.77
04:20:00	68.21
04:25:00	66.04
04:30:00	66.38
04:35:00	65.05
04:40:00	65.52
04:45:00	66.8
04:50:00	65.39
04:55:00	67.14
05:00:00	63.1
05:05:00	68.31
05:10:00	61.86
05:15:00	67.94
05:20:00	67.35
05:25:00	66.47
05:30:00	62.82
05:35:00	63.24
05:40:00	68.52
05:45:00	64.9
05:50:00	63.3
05:55:00	67.65
06:00:00	65.69
06:05:00	62.2
06:10:00	70.31
06:15:00	64.14
06:20:00	64.41
06:25:00	64.87
06:30:00	65.49
06:35:00	66.8
06:40:00	66.22
06:45:00	64.46
06:50:00	63.19
06:55:00	66.06
07:00:00	63.62
07:05:00	64.78
07:10:00	65.62
07:15:00	64.74
07:20:00	64.7
07:25:00	62.75
07:30:00	62.47
07:35:00	65.68
07:40:00	64.59
07:45:00	61.88
07:50:00	64.53
07:55:00	62.96
08:00:00	63.01
08:05:00	66.98
08:10:00	62.91
08:15:00	60.01
08:20:00	61.55
08:25:00	64.43
08:30:00	62.24
08:35:00	61.86
08:40:00	60.14
08:45:00	60.24
08:50:00	62.01
08:55:00	63.23
09:00:00	64.43
09:05:00	61.73
09:10:00	61.77
09:15:00	61.25
09:20:00	59.93
09:25:00	58.63
09:30:00	62.55
09:35:00	62.73
09:40:00	60.21
09:45:00	59.7
09:50:00	61.17
09:55:00	58.01
10:00:00	60.56
10:05:00	61.25
10:10:00	60.85
10:15:00	59.68
10:20:00	56.72
10:25:00	59.79
10:30:00	63.48
10:35:00	60.05
10:40:00	61.01
10:45:00	60.66
10:50:00	60.02
10:55:00	58.97
11:00:00	58.84
11:05:00	60.9
11:10:00	56.67
11:15:00	62.38
11:20:00	62.07
11:25:00	55.71
11:30:00	59.35
11:35:00	58.05
11:40:00	60.32
11:45:00	61.13
11:50:00	64.08
11:55:00	71.68
12:00:00	79.97
12:05:00	83.96
12:10:00	88.99
12:15:00	59.8
12:20:00	60.36
12:25:00	58.82
12:30:00	60.13
12:35:00	59.54
12:40:00	59.15
12:45:00	61.78
12:50:00	58.6
12:55:00	61.08
13:00:00	64.16
13:05:00	60.89
13:10:00	58.09
13:15:00	61.32
13:20:00	58.16
13:25:00	62.33
13:30:00	57.72
13:35:00	60.87
13:40:00	60.7
13:45:00	65.07
13:50:00	63.18
13:55:00	66.0
14:00:00	63.01
14:05:00	64.54
14:10:00	59.04
14:15:00	63.53
14:20:00	59.6
14:25:00	63.99
14:30:00	62.62
14:35:00	64.68
14:40:00	61.54
14:45:00	64.13
14:50:00	64.69
14:55:00	67.01
