Hour	HR (bpm)
00:00:00	58.18
00:05:00	59.61
00:10:00	60.21
00:15:00	59.0
00:20:00	61.02
00:25:00	59.33
00:30:00	59.22
00:35:00	64.26
00:40:00	59.94
00:45:00	61.9
00:50:00	59.3
00:55:00	62.9
01:00:00	61.86
01:05:00	60.21
01:10:00	65.52
01:15:00	63.82
01:20:00	63.25
01:25:00	65.09
01:30:00	64.69
01:35:00	64.67
01:40:00	63.97
01:45:00	64.66
01:50:00	66.34
01:55:00	60.9
02:00:00	61.98
02:05:00	63.83
02:10:00	65.55
02:15:00	62.35
02:20:00	64.51
02:25:00	64.65
02:30:00	63.49
02:35:00	65.28
02:40:00	66.58
02:45:00	64.85
02:50:00	66.43
02:55:00	65.46
03:00:00	66.34
03:05:00	68.44
03:10:00	67.96
03:15:00	65.6
03:20:00	67.09
03:25:00	65.43
03:30:00	66.71
03:35:00	67.96
03:40:00	64.87
03:45:00	68.91
03:50:00	68.47
03:55:00	65.57
04:00:00	64.31
04:05:00	67.94
04:10:00	67.62
04:15:00	66.96
04:20:00	65.07
04:25:00	65.67
04:30:00	66.6
04:35:00	64.26
04:40:00	63.44
04:45:00	64.36
04:50:00	69.05
04:55:00	68.32
05:00:00	66.73
05:05:00	65.92
05:10:00	68.16
05:15:00	68.45
05:20:00	66.21
05:25:00	66.23
05:30:00	69.15
05:35:00	68.67
05:40:00	66.95
05:45:00	65.71
05:50:00	64.44
05:55:00	65.49
06:00:00	62.14
06:05:00	65.6
06:10:00	63.68
06:15:00	61.5
06:20:00	70.78
06:25:00	68.93
06:30:00	64.44
06:35:00	63.55
06:40:00	69.94
06:45:00	79.69
06:50:00	83.58
06:55:00	89.9
07:00:00	92.87
07:05:00	65.06
07:10:00	64.16
07:15:00	68.21
07:20:00	64.45
07:25:00	67.22
07:30:00	65.2
07:35:00	68.01
07:40:00	60.9
07:45:00	62.57
07:50:00	65.04
07:55:00	62.24
08:00:00	63.78
08:05:00	61.21
08:10:00	65.38
08:15:00	58.58
08:20:00	61.4
08:25:00	63.46
08:30:00	59.05
08:35:00	65.6
08:40:00	61.96
08:45:00	65.49
08:50:00	64.02
08:55:00	61.12
09:00:00	62.41
09:05:00	62.47
09:10:00	63.49
09:15:00	64.45
09:20:00	60.43
09:25:00	61.28
09:30:00	62.6
09:35:00	63.53
09:40:00	59.63
09:45:00	63.68
09:50:00	62.77
09:55:00	69.45
10:00:00	70.02
10:05:00	73.35
10:10:00	84.94
10:15:00	88.66
10:20:00	61.68
10:25:00	62.94
10:30:00	70.98
10:35:00	78.59
10:40:00	81.25
10:45:00	90.7
10:50:00	58.43
10:55:00	60.43
11:00:00	59.4
11:05:00	59.2
11:10:00	61.14
11:15:00	60.94
11:20:00	61.1
11:25:00	59.11
11:30:00	62.38
11:35:00	58.67
11:40:00	59.26
11:45:00	60.54
11:50:00	58.86
11:55:00	59.59
12:00:00	64.1
12:05:00	56.62
12:10:00	58.71
12:15:00	61.86
12:20:00	61.49
12:25:00	62.39
12:30:00	60.58
12:35:00	59.69
12:40:00	62.32
12:45:00	61.73
12:50:00	63.91
12:55:00	61.48
13:00:00	58.27
13:05:00	60.02
13:10:00	61.39
13:15:00	60.21
13:20:00	62.92
13:25:00	61.15
13:30:00	59.8
13:35:00	59.58
13:40:00	62.36
13:45:00	66.12
13:50:00	58.73
13:55:00	63.29
14:00:00	59.99
14:05:00	60.78
14:10:00	62.55
14:15:00	64.54
14:20:00	65.17
14:25:00	61.75
14:30:00	63.94
14:35:00	66.21
14:40:00	65.69
14:45:00	67.06
14:50:00	64.57
14:55:00	61.05
15:00:00	65.18
15:05:00	65.01
15:10:00	63.57
15:15:00	63.21
15:20:00	64.86
15:25:00	65.16
15:30:00	66.38
15:35:00	72.81
15:40:00	65.34
15:45:00	69.58
15:50:00	66.71
15:55:00	65.19
16:00:00	65.36
16:05:00	63.5
16:10:00	67.13
16:15:00	68.4
16:20:00	65.04
16:25:00	64.93
16:30:00	68.66
16:35:00	68.05
16:40:00	71.7
16:45:00	67.35
16:50:00	70.39
16:55:00	72.4
17:00:00	82.38
17:05:00	91.51
17:10:00	90.87
17:15:00	98.55
17:20:00	70.18
17:25:00	68.72
17:30:00	73.29
17:35:00	67.79
17:40:00	71.5
17:45:00	73.28
17:50:00	70.49
17:55:00	73.3
18:00:00	73.73
18:05:00	73.13
18:10:00	72.42
18:15:00	71.08
18:20:00	72.78
18:25:00	72.42
18:30:00	70.55
18:35:00	70.55
18:40:00	72.47
18:45:00	72.29
18:50:00	72.49
18:55:00	75.37
19:00:00	72.96
19:05:00	74.49
19:10:00	71.2
19:15:00	74.91
19:20:00	75.6
19:25:00	74.14
19:30:00	76.37
19:35:00	73.5
19:40:00	73.54
19:45:00	72.01
19:50:00	73.04
19:55:00	74.01
20:00:00	76.67
20:05:00	73.24
20:10:00	72.22
20:15:00	71.16
20:20:00	73.61
20:25:00	72.55
20:30:00	72.87
20:35:00	75.38
20:40:00	72.62
20:45:00	70.71
20:50:00	77.94
20:55:00	87.18
21:00:00	92.81
21:05:00	96.15
21:10:00	101.49
21:15:00	73.25
21:20:00	71.56
21:25:00	67.85
21:30:00	71.22
21:35:00	74.48
21:40:00	74.44
21:45:00	70.63
21:50:00	72.7
21:55:00	72.92
22:00:00	71.55
22:05:00	74.58
22:10:00	76.22
22:15:00	74.06
22:20:00	70.85
22:25:00	71.21
22:30:00	69.8
22:35:00	69.82
22:40:00	68.57
22:45:00	70.76
22:50:00	73.38
22:55:00	72.59
23:00:00	71.36
23:05:00	71.29
23:10:00	71.41
23:15:00	70.43
23:20:00	67.91
23:25:00	69.75
23:30:00	71.36
23:35:00	69.3
23:40:00	71.65
23:45:00	71.33
23:50:00	66.72
23:55:00	71.08
