Hour	HR (bpm)
00:00:00	61.29
00:05:00	58.73
00:10:00	58.51
00:15:00	61.31
00:20:00	59.79
00:25:00	60.83
00:30:00	63.32
00:35:00	62.33
00:40:00	63.92
00:45:00	61.02
00:50:00	64.52
00:55:00	60.45
01:00:00	62.68
01:05:00	62.96
01:10:00	63.09
01:15:00	64.6
01:20:00	64.26
01:25:00	62.39
01:30:00	63.2
01:35:00	65.1
01:40:00	65.61
01:45:00	63.5
01:50:00	63.63
01:55:00	64.72
02:00:00	65.11
02:05:00	63.12
02:10:00	64.22
02:15:00	66.14
02:20:00	67.34
02:25:00	70.33
02:30:00	66.2
02:35:00	66.37
02:40:00	64.16
02:45:00	67.67
02:50:00	63.82
02:55:00	66.54
03:00:00	65.39
03:05:00	66.57
03:10:00	67.88
03:15:00	67.36
03:20:00	68.45
03:25:00	67.59
03:30:00	64.99
03:35:00	70.33
03:40:00	65.62
03:45:00	65.47
03:50:00	67.75
03:55:00	69.18
04:00:00	65.16
04:05:00	66.15
04:10:00	71.7
04:15:00	68.97
04:20:00	64.14
04:25:00	64.1
04:30:00	68.68
04:35:00	68.38
04:40:00	68.88
04:45:00	67.2
04:50:00	67.57
04:55:00	67.25
05:00:00	67.78
05:05:00	64.22
05:10:00	68.25
05:15:00	66.54
05:20:00	65.36
05:25:00	66.73
05:30:00	69.14
05:35:00	70.31
05:40:00	68.37
05:45:00	66.76
05:50:00	67.97
05:55:00	68.31
06:00:00	66.55
06:05:00	65.61
06:10:00	67.38
06:15:00	65.28
06:20:00	66.17
06:25:00	63.24
06:30:00	68.46
06:35:00	66.21
06:40:00	65.64
06:45:00	63.22
06:50:00	65.11
06:55:00	68.36
07:00:00	65.2
07:05:00	65.5
07:10:00	68.73
07:15:00	69.05
07:20:00	67.24
07:25:00	63.55
07:30:00	64.43
07:35:00	68.52
07:40:00	64.29
07:45:00	65.97
07:50:00	61.91
07:55:00	64.61
08:00:00	60.15
08:05:00	67.1
08:10:00	60.06
08:15:00	65.01
08:20:00	66.14
08:25:00	62.64
08:30:00	57.41
08:35:00	62.73
08:40:00	63.2
08:45:00	62.8
08:50:00	66.13
08:55:00	62.64
09:00:00	60.65
09:05:00	62.53
09:10:00	62.91
09:15:00	62.06
09:20:00	59.61
09:25:00	62.63
09:30:00	62.23
09:35:00	61.82
09:40:00	61.04
09:45:00	58.56
09:50:00	62.97
09:55:00	60.87
10:00:00	59.91
10:05:00	58.35
10:10:00	59.63
10:15:00	61.07
10:20:00	63.36
10:25:00	61.27
10:30:00	60.39
10:35:00	57.41
10:40:00	58.84
10:45:00	58.43
10:50:00	60.76
10:55:00	59.58
11:00:00	60.47
11:05:00	60.61
11:10:00	60.06
11:15:00	58.5
11:20:00	61.63
11:25:00	57.91
11:30:00	56.02
11:35:00	58.21
11:40:00	58.84
11:45:00	60.94
11:50:00	56.08
11:55:00	60.62
12:00:00	60.2
12:05:00	60.8
12:10:00	58.64
12:15:00	61.92
12:20:00	59.33
12:25:00	60.44
12:30:00	63.46
12:35:00	61.79
12:40:00	60.3
12:45:00	59.31
12:50:00	62.29
12:55:00	60.13
13:00:00	58.37
13:05:00	60.51
13:10:00	62.55
13:15:00	62.72
13:20:00	60.78
13:25:00	59.61
13:30:00	63.43
13:35:00	61.94
13:40:00	58.59
13:45:00	62.6
13:50:00	66.79
13:55:00	62.61
14:00:00	68.96
14:05:00	71.52
14:10:00	81.63
14:15:00	86.18
14:20:00	95.28
14:25:00	66.37
14:30:00	61.98
14:35:00	65.24
14:40:00	65.16
14:45:00	62.5
14:50:00	61.96
14:55:00	64.9
15:00:00	65.87
15:05:00	66.61
15:10:00	63.96
15:15:00	63.73
15:20:00	62.23
15:25:00	67.35
15:30:00	73.65
15:35:00	79.41
15:40:00	87.68
15:45:00	90.2
15:50:00	96.5
15:55:00	65.82
16:00:00	64.26
16:05:00	65.76
16:10:00	68.16
16:15:00	64.95
16:20:00	67.62
16:25:00	69.35
16:30:00	70.57
16:35:00	68.07
16:40:00	74.64
16:45:00	81.59
16:50:00	85.48
