Hour	HR (bpm)
00:00:00	57.6
00:05:00	57.73
00:10:00	56.84
00:15:00	57.32
00:20:00	60.16
00:25:00	62.4
00:30:00	58.38
00:35:00	62.54
00:40:00	63.65
00:45:00	63.28
00:50:00	58.58
00:55:00	61.2
01:00:00	63.25
01:05:00	65.84
01:10:00	72.21
01:15:00	79.86
01:20:00	82.66
01:25:00	92.96
01:30:00	66.41
01:35:00	63.3
01:40:00	64.83
01:45:00	65.21
01:50:00	61.52
01:55:00	66.59
02:00:00	66.01
02:05:00	63.31
02:10:00	66.47
02:15:00	68.15
02:20:00	65.68
02:25:00	66.56
02:30:00	64.92
02:35:00	64.31
02:40:00	68.78
02:45:00	67.06
02:50:00	66.69
02:55:00	65.23
03:00:00	66.52
03:05:00	64.48
03:10:00	66.8
03:15:00	69.41
03:20:00	66.61
03:25:00	64.89
03:30:00	65.82
03:35:00	67.05
03:40:00	64.55
03:45:00	64.81
03:50:00	65.91
03:55:00	64.46
04:00:00	70.05
04:05:00	66.92
04:10:00	68.55
04:15:00	65.72
04:20:00	68.38
04:25:00	64.66
04:30:00	66.43
04:35:00	62.13
04:40:00	63.72
04:45:00	66.91
04:50:00	68.27
04:55:00	62.73
05:00:00	68.03
05:05:00	68.91
05:10:00	65.58
05:15:00	66.66
05:20:00	65.06
05:25:00	66.46
05:30:00	65.53
05:35:00	67.38
05:40:00	66.64
05:45:00	63.82
05:50:00	65.87
05:55:00	63.15
06:00:00	66.05
06:05:00	70.47
06:10:00	65.36
06:15:00	65.51
06:20:00	67.45
06:25:00	64.94
06:30:00	68.8
06:35:00	67.03
06:40:00	67.25
06:45:00	67.76
06:50:00	64.35
06:55:00	64.07
07:00:00	64.05
07:05:00	65.63
07:10:00	67.33
07:15:00	62.67
07:20:00	74.42
07:25:00	74.49
07:30:00	79.99
07:35:00	88.44
07:40:00	94.06
07:45:00	64.6
07:50:00	63.9
07:55:00	61.46
08:00:00	63.83
08:05:00	62.7
08:10:00	62.41
08:15:00	69.79
08:20:00	76.83
08:25:00	81.98
08:30:00	84.68
08:35:00	93.41
08:40:00	63.46
08:45:00	59.94
08:50:00	64.25
08:55:00	62.99
09:00:00	61.02
09:05:00	57.68
09:10:00	62.83
09:15:00	62.77
09:20:00	62.89
09:25:00	61.81
09:30:00	59.34
09:35:00	61.77
09:40:00	62.64
09:45:00	58.94
09:50:00	56.58
09:55:00	61.76
10:00:00	62.01
10:05:00	61.06
10:10:00	63.37
10:15:00	58.48
10:20:00	56.14
10:25:00	59.21
10:30:00	58.61
10:35:00	57.2
10:40:00	59.23
10:45:00	61.11
10:50:00	60.55
10:55:00	56.83
11:00:00	56.63
11:05:00	59.02
11:10:00	62.24
11:15:00	60.27
11:20:00	62.09
11:25:00	61.26
11:30:00	57.88
11:35:00	61.64
11:40:00	58.78
11:45:00	62.21
11:50:00	59.57
11:55:00	64.54
12:00:00	62.76
12:05:00	58.92
12:10:00	61.86
12:15:00	59.96
12:20:00	56.32
12:25:00	57.42
12:30:00	60.75
12:35:00	58.09
12:40:00	62.72
12:45:00	60.24
12:50:00	60.73
12:55:00	60.29
13:00:00	60.8
13:05:00	66.71
13:10:00	75.38
13:15:00	79.71
13:20:00	84.73
13:25:00	92.6
13:30:00	60.92
13:35:00	60.76
13:40:00	60.64
13:45:00	61.95
13:50:00	58.79
13:55:00	60.53
14:00:00	61.31
14:05:00	62.9
14:10:00	65.02
14:15:00	60.16
14:20:00	65.35
14:25:00	62.48
14:30:00	62.08
14:35:00	60.42
14:40:00	62.18
14:45:00	63.78
14:50:00	61.5
14:55:00	63.75
15:00:00	66.69
15:05:00	62.97
15:10:00	64.41
15:15:00	69.34
15:20:00	68.18
15:25:00	66.32
15:30:00	65.18
15:35:00	65.72
15:40:00	62.74
15:45:00	69.14
15:50:00	66.71
15:55:00	71.35
16:00:00	67.31
16:05:00	67.57
16:10:00	67.46
16:15:00	72.04
16:20:00	64.38
16:25:00	70.5
16:30:00	68.27
16:35:00	69.75
16:40:00	73.33
16:45:00	69.13
16:50:00	66.38
16:55:00	67.42
17:00:00	69.18
17:05:00	67.67
17:10:00	69.08
17:15:00	68.7
17:20:00	69.44
17:25:00	72.58
17:30:00	71.18
17:35:00	71.6
17:40:00	78.21
17:45:00	79.75
17:50:00	87.95
17:55:00	93.32
18:00:00	100.61
18:05:00	67.73
18:10:00	75.08
18:15:00	68.17
18:20:00	75.74
18:25:00	75.42
18:30:00	72.85
18:35:00	72.86
18:40:00	74.97
18:45:00	68.19
18:50:00	72.29
18:55:00	73.22
19:00:00	72.51
19:05:00	73.6
19:10:00	73.28
19:15:00	74.55
19:20:00	73.26
19:25:00	70.68
19:30:00	70.79
19:35:00	73.26
19:40:00	73.46
19:45:00	72.74
19:50:00	72.67
19:55:00	74.65
20:00:00	79.06
20:05:00	72.2
20:10:00	76.45
20:15:00	72.74
20:20:00	72.17
20:25:00	70.89
20:30:00	70.71
20:35:00	74.88
20:40:00	75.23
20:45:00	73.03
20:50:00	73.44
20:55:00	71.65
21:00:00	76.76
21:05:00	72.59
21:10:00	72.64
21:15:00	71.82
21:20:00	71.51
21:25:00	74.91
21:30:00	70.11
21:35:00	71.74
21:40:00	70.57
21:45:00	73.96
21:50:00	71.69
21:55:00	75.07
22:00:00	74.3
22:05:00	74.81
22:10:00	75.16
22:15:00	70.65
22:20:00	76.09
22:25:00	75.08
22:30:00	71.73
22:35:00	75.05
22:40:00	68.66
22:45:00	73.23
22:50:00	69.86
22:55:00	69.9
23:00:00	74.27
23:05:00	74.66
23:10:00	71.52
23:15:00	67.03
23:20:00	69.4
23:25:00	71.35
23:30:00	70.89
23:35:00	72.44
23:40:00	67.93
23:45:00	72.87
23:50:00	75.68
23:55:00	72.3
